id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1287204887219011584,1287204887219011584,1595728534000,2020-07-25,22:55:34,Hora Padrão de Buenos Aires,1068304753564766209,antonio91152382,Antonio H. T. Marcondes,,"Use máscara !
Fique em casa !
Use e abuse de álcool gel !
Distância pufavô
Mais amô pufavô
Cuidado: vírus mortal
#ChinaVirus  pic.twitter.com/PA60UZFaSv",[],[],['https://pbs.twimg.com/media/Ed0SBReWkAEhcCm.jpg'],0,0,0,['#chinavirus'],[],https://twitter.com/Antonio91152382/status/1287204887219011584,False,,0,,,,,,,"[{'user_id': '1068304753564766209', 'username': 'Antonio91152382'}]",,,,
1287197498684116994,1287192305670250498,1595726773000,2020-07-25,22:26:13,Hora Padrão de Buenos Aires,1247749494306832384,marcelo74570095,Marcelo,,"#chinavirus, @EmbaixadaChina o Brasil não é seu país!",['embaixadachina'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/Marcelo74570095/status/1287197498684116994,False,,0,,,,,,,"[{'user_id': '1247749494306832384', 'username': 'Marcelo74570095'}, {'user_id': '992063308139319296', 'username': 'EmbaixadaChina'}]",,,,
1287186006471581701,1287184667297316865,1595724033000,2020-07-25,21:40:33,Hora Padrão de Buenos Aires,1193229325635661825,dnegrini17,DN-👉🇧🇷👉🇧🇷👉🇧🇷,,"@EmbaixadaChina bando de FDP, o mundo precisa revidar o que fizeram...!!! #ChinaVirus","['patriotasconser', 'embaixadachina']",[],[],0,0,1,['#chinavirus'],[],https://twitter.com/DNegrini17/status/1287186006471581701,False,,0,,,,,,,"[{'user_id': '1193229325635661825', 'username': 'DNegrini17'}, {'user_id': '1058097351703830529', 'username': 'patriotasconser'}, {'user_id': '992063308139319296', 'username': 'EmbaixadaChina'}]",,,,
1287179212215013376,1287045728167133184,1595722413000,2020-07-25,21:13:33,Hora Padrão de Buenos Aires,65897701,saviodom,Domingos Savio 🇧🇷,,"Orgulho ?? Só se for pra vc, docinho.
Aliás, vc vive com o ego inflado. Deixe de ""contar vantagem"". Testes com vacina chinesa, quero ver o real resultado. Tome cuidado.
#ChinaVirus
#ChineseVirus19",['jdoriajr'],[],[],0,0,1,"['#chinavirus', '#chinesevirus19']",[],https://twitter.com/saviodom/status/1287179212215013376,False,,0,,,,,,,"[{'user_id': '65897701', 'username': 'saviodom'}, {'user_id': '64706049', 'username': 'jdoriajr'}]",,,,
1287103585969483778,1287103585969483778,1595704382000,2020-07-25,16:13:02,Hora Padrão de Buenos Aires,1252178922927726593,cesarnc21,César Cremonesi,,"O Partido Comunista Chinês quis guerra, não quis? 
Agora aguenta os tomahawk no rabo!!! 

CCP called for it. Tomahawks up their ASS!

#ChinaVirus
#ChineseSpy
#Bolsonaro2022
#QAnon #WWG1WGA #WWG1WGAWORLDWIDE
#QAnonBR https://diretodaamerica.us/urgente-eua-prendem-militar-chinesa-escondida-no-consulado-de-sao-francisco/ …",[],['https://diretodaamerica.us/urgente-eua-prendem-militar-chinesa-escondida-no-consulado-de-sao-francisco/'],[],0,0,0,"['#chinavirus', '#chinesespy', '#bolsonaro2022', '#qanon', '#wwg1wga', '#wwg1wgaworldwide', '#qanonbr']",[],https://twitter.com/cesarnc21/status/1287103585969483778,False,,0,,,,,,,"[{'user_id': '1252178922927726593', 'username': 'cesarnc21'}]",,,,
1287077228807892993,1287077228807892993,1595698098000,2020-07-25,14:28:18,Hora Padrão de Buenos Aires,1274459442512384004,brucewa06729171,Bruce Wayne,,"#NancyPelosi is a criminal! 
#ChinaVirus @hodgetwins #DemocratsHateAmerica #Trump2020 https://twitter.com/JodyBelcher7/status/1285934460039565312 …",['hodgetwins'],['https://twitter.com/JodyBelcher7/status/1285934460039565312'],[],0,0,0,"['#nancypelosi', '#chinavirus', '#democratshateamerica', '#trump2020']",[],https://twitter.com/BruceWa06729171/status/1287077228807892993,False,https://twitter.com/JodyBelcher7/status/1285934460039565312,0,,,,,,,"[{'user_id': '1274459442512384004', 'username': 'BruceWa06729171'}, {'user_id': '18584875', 'username': 'hodgetwins'}]",,,,
1287052293184139264,1286985256336318466,1595692153000,2020-07-25,12:49:13,Hora Padrão de Buenos Aires,1267139683491942405,baggioh2,Baggioh,,"Viveremos com o #chinavirus por longo tempo.
A canalhada do PCC tem que pagar esta conta.",['dw_brasil'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/Baggioh2/status/1287052293184139264,False,,0,,,,,,,"[{'user_id': '1267139683491942405', 'username': 'Baggioh2'}, {'user_id': '6135602', 'username': 'dw_brasil'}]",,,,
1287051223208792064,1287051223208792064,1595691898000,2020-07-25,12:44:58,Hora Padrão de Buenos Aires,1224077247755235328,jorgeluizcoelh9,Jorge Luiz Coelho,,"Sei lá entende. Mexer com chinês e Doriana? Acho por enquanto é ruim pra mim. Tô fora. Sou mais a americana.
#chinavirus
#doriaefumo https://twitter.com/JORNALBRASILDE1/status/1287047709422170113 …",[],['https://twitter.com/JORNALBRASILDE1/status/1287047709422170113'],[],0,0,2,"['#chinavirus', '#doriaefumo']",[],https://twitter.com/JorgeLuizCoelh9/status/1287051223208792064,False,https://twitter.com/JORNALBRASILDE1/status/1287047709422170113,0,,,,,,,"[{'user_id': '1224077247755235328', 'username': 'JorgeLuizCoelh9'}]",,,,
1287046980154413056,1287046980154413056,1595690886000,2020-07-25,12:28:06,Hora Padrão de Buenos Aires,866466337194901504,ogathom,Thom,,"@BolsonaroSP MOEU O CORONAVIRUS E TEMPEROU COM DESESPERO DE ESQUERDISTA.

AHU!

#BolsonaroTemRazao #ChinaVirus #GloboNews",['bolsonarosp'],[],[],0,0,0,"['#bolsonarotemrazao', '#chinavirus', '#globonews']",[],https://twitter.com/OGaThom/status/1287046980154413056,False,,0,,,,,,,"[{'user_id': '866466337194901504', 'username': 'OGaThom'}, {'user_id': '74756085', 'username': 'BolsonaroSP'}]",,,,
1287035182059593733,1287035182059593733,1595688074000,2020-07-25,11:41:14,Hora Padrão de Buenos Aires,1214235031436005376,olavobolso,Brasileiro 🇧🇷🇺🇸🇮🇱🇬🇧 #PartidoGenocidaChines,,Brasil vai voar depois do #VirusChines #ChinaVirus O povo precisa cair na real que o Brasil tem o potencial pra ser o 2 país do planeta e que depende de nós tomarmos posse e lutarmos por esse futuro... #MakeBrazilGreat https://twitter.com/bibonunes1/status/1287017792202592256 …,[],['https://twitter.com/bibonunes1/status/1287017792202592256'],[],0,0,0,"['#viruschines', '#chinavirus', '#makebrazilgreat']",[],https://twitter.com/OlavoBolso/status/1287035182059593733,False,https://twitter.com/bibonunes1/status/1287017792202592256,0,,,,,,,"[{'user_id': '1214235031436005376', 'username': 'OlavoBolso'}]",,,,
1287004111414726656,1287004111414726656,1595680666000,2020-07-25,09:37:46,Hora Padrão de Buenos Aires,61332510,_diegoevaristo,𝕯𝖎𝖊𝖌𝖔 𝕰𝖛𝖆𝖗𝖎𝖘𝖙𝖔,,"Nego achando que brasileiro usa máscara por medo de contrair o #ChinaVirus. Afegão médio quer é ir no mercado, no banco ou na padaria tranquilo sem ninguém enchendo o saco.",[],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/_diegoevaristo/status/1287004111414726656,False,,0,,,,,,,"[{'user_id': '61332510', 'username': '_diegoevaristo'}]",,,,
1286997768050008070,1286997768050008070,1595679153000,2020-07-25,09:12:33,Hora Padrão de Buenos Aires,1205864805103525889,marcusv69027274,Marcus_V,,"Mais um sobrevivente à cloroquina, digo, ao #ChinaVirus 
Selva!  https://twitter.com/jairbolsonaro/status/1286994557440348160 …",[],['https://twitter.com/jairbolsonaro/status/1286994557440348160'],[],0,0,0,['#chinavirus'],[],https://twitter.com/MarcusV69027274/status/1286997768050008070,False,https://twitter.com/jairbolsonaro/status/1286994557440348160,0,,,,,,,"[{'user_id': '1205864805103525889', 'username': 'MarcusV69027274'}]",,,,
1286867084308361216,1286867084308361216,1595647996000,2020-07-25,00:33:16,Hora Padrão de Buenos Aires,1039699653669908482,lucian_milhatti,Lucian Milhatti - 🤠,,"A feminista acredita nos zodíacos do horóscopo, mas não acredita na eficácia da #Hidroxicloroquina para o tratamento do #ChinaVirus. 🤦🤷  pic.twitter.com/jYqBGgYLMH",[],[],"['https://pbs.twimg.com/media/EdveyH7XsAESPYe.jpg', 'https://pbs.twimg.com/media/EdveylQXYAEDZwc.jpg']",1,0,2,"['#hidroxicloroquina', '#chinavirus']",[],https://twitter.com/Lucian_Milhatti/status/1286867084308361216,False,,0,,,,,,,"[{'user_id': '1039699653669908482', 'username': 'Lucian_Milhatti'}]",,,,
1286858174230913024,1286858174230913024,1595645872000,2020-07-24,23:57:52,Hora Padrão de Buenos Aires,67026210,vanderleyrib,Vanderley Ribeiro,,Não há nada oculto que não seja revelado #coronavírus #chinavírus #pandemia #testeglobal  https://www.instagram.com/p/CDDJNOOl5jh/?igshid=msu46tk51rxk …,[],['https://www.instagram.com/p/CDDJNOOl5jh/?igshid=msu46tk51rxk'],[],0,0,0,"['#coronavírus', '#chinavírus', '#pandemia', '#testeglobal']",[],https://twitter.com/vanderleyrib/status/1286858174230913024,False,,0,,,,,,,"[{'user_id': '67026210', 'username': 'vanderleyrib'}]",,,,
1286818190547443712,1286818190547443712,1595636339000,2020-07-24,21:18:59,Hora Padrão de Buenos Aires,970116534327791616,f_railda,Railda F. Jesus,,"ASSISTA AGORA Juiz dá detalhes da Vacina com Microchip 5G JUIZ OSCAR ANI...  https://youtu.be/vMffFHWcvcY  via @YouTube
#ChinaVirus",['youtube'],['https://youtu.be/vMffFHWcvcY'],[],0,0,0,['#chinavirus'],[],https://twitter.com/f_railda/status/1286818190547443712,False,,0,,,,,,,"[{'user_id': '970116534327791616', 'username': 'f_railda'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1286764973432213505,1286617102657499137,1595623651000,2020-07-24,17:47:31,Hora Padrão de Buenos Aires,1220861708228550659,mayer331,Mayer33,,Kkkkk! Não se pode duvidar da nação que contaminou o mundo. #ChinaVirus,['flaviogordon'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/Mayer331/status/1286764973432213505,False,,0,,,,,,,"[{'user_id': '1220861708228550659', 'username': 'Mayer331'}, {'user_id': '50704902', 'username': 'flaviogordon'}]",,,,
1286710490606043136,1286710490606043136,1595610661000,2020-07-24,14:11:01,Hora Padrão de Buenos Aires,1480860620,laschiavonc,#oswaldopresopolitico 🇧🇷🇧🇷🇮🇱✝️,,"China exporta morte, destruição e LIXO! #ChinaVirus  https://twitter.com/DavidLiPeng/status/1242032339355484162 …",[],['https://twitter.com/DavidLiPeng/status/1242032339355484162'],[],0,0,0,['#chinavirus'],[],https://twitter.com/laschiavonc/status/1286710490606043136,False,https://twitter.com/DavidLiPeng/status/1242032339355484162,0,,,,,,,"[{'user_id': '1480860620', 'username': 'laschiavonc'}]",,,,
1286703846073544704,1286703846073544704,1595609077000,2020-07-24,13:44:37,Hora Padrão de Buenos Aires,1103470359410561025,cristia14014212,Cristian Estevam,,"5G da China, não muito obrigado #ChinaVirus  https://twitter.com/ohitman_47/status/1286699990547673089 …",[],['https://twitter.com/ohitman_47/status/1286699990547673089'],[],0,0,2,['#chinavirus'],[],https://twitter.com/Cristia14014212/status/1286703846073544704,False,https://twitter.com/ohitman_47/status/1286699990547673089,0,,,,,,,"[{'user_id': '1103470359410561025', 'username': 'Cristia14014212'}]",,,,
1286693551817076741,1286693551817076741,1595606623000,2020-07-24,13:03:43,Hora Padrão de Buenos Aires,1275432165992550401,twiterdestro_,Fausto de Sá,,"INCOMPETENCIA
@brunocovas e @jdoriajr mesmo sabendo do #ChinaVirus,    mantiveram o carnaval de 2020.
Resultado: MUITOS MORTOS e não uso da #HCQ

Agora decidem adiar o carnaval de 2021 e dizem ter vacina

O que dizer para esses dois tapados?

O que dizer desses dois tapados? pic.twitter.com/YfzZvQuUop","['brunocovas', 'jdoriajr']",[],['https://pbs.twimg.com/media/Eds--HZWAAE6MVS.jpg'],0,0,0,"['#chinavirus', '#hcq']",[],https://twitter.com/TwiterDestro_/status/1286693551817076741,False,,0,,,,,,,"[{'user_id': '1275432165992550401', 'username': 'TwiterDestro_'}, {'user_id': '18048666', 'username': 'brunocovas'}, {'user_id': '64706049', 'username': 'jdoriajr'}]",,,,
1286688352322744320,1286688352322744320,1595605383000,2020-07-24,12:43:03,Hora Padrão de Buenos Aires,1188037907799347206,shinyacarla,Carla,,"ESSE É O NOVO NORMAL!

A China reabriu seus cinemas ao público e colocou um bicho de pelúcia para separar os assentos e manter a distância entre o público.
 O urso não pode ser tocado. #pandemia #novonormal #corona #COVID19 #COVID__19 #china #ChinaVirus #distanciamento pic.twitter.com/xA5upWo00i",[],[],['https://pbs.twimg.com/media/Eds8PFBU0AEcYVJ.jpg'],1,0,1,"['#pandemia', '#novonormal', '#corona', '#covid19', '#covid__19', '#china', '#chinavirus', '#distanciamento']",[],https://twitter.com/ShinyaCarla/status/1286688352322744320,False,,0,,,,,,,"[{'user_id': '1188037907799347206', 'username': 'ShinyaCarla'}]",,,,
1286685585009192960,1286685585009192960,1595604723000,2020-07-24,12:32:03,Hora Padrão de Buenos Aires,37810668,nillmaster,ELISAEL ALVES *SOMOS MILHÕES*3️⃣8️⃣ 🇧🇷🇺🇸,,"#ChinaVirus o Câncer do Mundo!
 https://www.rtp.pt/noticias/mundo/diretor-do-fbi-arrasa-china-e-a-maior-ameaca-para-os-eua_n1243241 …",[],['https://www.rtp.pt/noticias/mundo/diretor-do-fbi-arrasa-china-e-a-maior-ameaca-para-os-eua_n1243241'],[],0,0,0,['#chinavirus'],[],https://twitter.com/NillMaster/status/1286685585009192960,False,,0,,,,,,,"[{'user_id': '37810668', 'username': 'NillMaster'}]",,,,
1286676339689496578,1286676339689496578,1595602519000,2020-07-24,11:55:19,Hora Padrão de Buenos Aires,1284620026537029634,delairramosfil1,Delair Ramos Filho,,Parabéns a USA fechar o centro de espionagem chinêses instalados nos consulados mundiais ! conheci em um hotel em Manaus (hotel taj mahal) um restaurante onde só entram chinês espaço comprado para exploração de pedras brasileiras e biodiversidade do brasileiro #ChinaVirus,[],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/DelairRamosFil1/status/1286676339689496578,False,,0,,,,,,,"[{'user_id': '1284620026537029634', 'username': 'DelairRamosFil1'}]",,,,
1286669424435630080,1286642402997002242,1595600870000,2020-07-24,11:27:50,Hora Padrão de Buenos Aires,1247749494306832384,marcelo74570095,Marcelo,,"#chinavirus fútil é controlar a massa e criar um vírus, esconder o vírus, e prejudicar economia e as nações do mundo, não fechar fronteiras, e influenciar a OMS CORRUPTA. Fútil é lucrar com toda essa farsa de que vocês poderiam ter fechado as fronteiras e controlado.",['embaixadachina'],[],[],0,0,1,['#chinavirus'],[],https://twitter.com/Marcelo74570095/status/1286669424435630080,False,,0,,,,,,,"[{'user_id': '1247749494306832384', 'username': 'Marcelo74570095'}, {'user_id': '992063308139319296', 'username': 'EmbaixadaChina'}]",,,,
1286662424909819906,1286661798083596289,1595599201000,2020-07-24,11:00:01,Hora Padrão de Buenos Aires,1247749494306832384,marcelo74570095,Marcelo,,"#chinavurus tentando manipular e comprar o Brasil a preço de banana. Já sabíamos disso china, tentando derrubar os preços da nossa carne com tantos embargos e realizar a compra através de Hong Kong, não somos idiotas #chinavirus",['embaixadachina'],[],[],0,0,0,"['#chinavurus', '#chinavirus']",[],https://twitter.com/Marcelo74570095/status/1286662424909819906,False,,0,,,,,,,"[{'user_id': '1247749494306832384', 'username': 'Marcelo74570095'}, {'user_id': '992063308139319296', 'username': 'EmbaixadaChina'}]",,,,
1286640145664540674,1286640145664540674,1595593890000,2020-07-24,09:31:30,Hora Padrão de Buenos Aires,16297366,silvio_madman,Silvio César,,"Mais uma pra conta dos chineses: hj seria o primeiro dia  dos Jogos Olímpicos de Tóquio.
Parabéns.
#COVID19 #ChinaVirus #fail",[],[],[],0,0,0,"['#covid19', '#chinavirus', '#fail']",[],https://twitter.com/silvio_madman/status/1286640145664540674,False,,0,,,,,,,"[{'user_id': '16297366', 'username': 'silvio_madman'}]",,,,
1286622504736436225,1286490059030618114,1595589684000,2020-07-24,08:21:24,Hora Padrão de Buenos Aires,1180560001628282881,emersontrullia,Emerson Cardoso,,"Fora Huawei,  Ericsson é muito melhor, vocês podem enganar os trouxas...quem pensa não é enganado por vocês..!! #ChinaVirus #China_is_terrorist #ChinaGetOut pic.twitter.com/7wVQw0l5Pl","['embaixadachina', 'wanmingyang', 'huawei_brasil']",[],"['https://pbs.twimg.com/media/EdsAWMMWoAA8pSD.jpg', 'https://pbs.twimg.com/media/EdsAWMNX0AI0RlT.jpg', 'https://pbs.twimg.com/media/EdsAWMMWkAEioYB.jpg']",0,0,0,"['#chinavirus', '#china_is_terrorist', '#chinagetout']",[],https://twitter.com/Emersontrullia/status/1286622504736436225,False,,0,,,,,,,"[{'user_id': '1180560001628282881', 'username': 'Emersontrullia'}, {'user_id': '992063308139319296', 'username': 'EmbaixadaChina'}, {'user_id': '4114061121', 'username': 'WanmingYang'}, {'user_id': '19902606', 'username': 'Huawei_Brasil'}]",,,,
1286574132738449409,1285684554230050817,1595578151000,2020-07-24,05:09:11,Hora Padrão de Buenos Aires,1377583782,asamal02,Amarendra Samal,,"China virous
China virous
Chaina virous
#ChinaVirus",['saskiapopescu'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/asamal02/status/1286574132738449409,False,,0,,,,,,,"[{'user_id': '1377583782', 'username': 'asamal02'}, {'user_id': '26117944', 'username': 'SaskiaPopescu'}]",,,,
1286485476665364481,1286456466916999168,1595557014000,2020-07-23,23:16:54,Hora Padrão de Buenos Aires,457731778,jhonleejeronim1,FAVELA HITS🎶🎶 ESTÚDIO DE GRAVAÇÃO!,,"Pela vida vale tudo não vele e crítica alguém que não tem nada aver com o #covid19 se junta toda massa de jornalistas e começar a cobra msm os culpados que é a @china que criou o vírus e só ela LUCRA com a morte de milhões de pessoas pelo mundo!
A #ChinaVirus iria se manifestar  pic.twitter.com/N0ankOgay8","['andrizek', 'china']",[],['https://pbs.twimg.com/media/EdqDuMdWAAAkRM1.jpg'],0,0,0,"['#covid19', '#chinavirus']",[],https://twitter.com/jhonleejeronim1/status/1286485476665364481,False,,0,,,,,,,"[{'user_id': '457731778', 'username': 'jhonleejeronim1'}, {'user_id': '139183350', 'username': 'andrizek'}, {'user_id': '1196328007', 'username': 'china'}]",,,,
1286477297541951489,1286477297541951489,1595555063000,2020-07-23,22:44:23,Hora Padrão de Buenos Aires,3346636767,pedrobocayuva,🏳️‍🌈Uma pessoa de dels ... mais um crente...,,"Empréstimo ??? kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk
Vai toma no olho do seu cu seu #china FDP !!!! #ChinaVirus !!!

 https://edition.cnn.com/2020/07/23/americas/china-billion-vaccine-latin-america-coronavirus-intl/index.html …",[],['https://edition.cnn.com/2020/07/23/americas/china-billion-vaccine-latin-america-coronavirus-intl/index.html'],[],0,0,1,"['#china', '#chinavirus']",[],https://twitter.com/PedroBocayuva/status/1286477297541951489,False,,0,,,,,,,"[{'user_id': '3346636767', 'username': 'PedroBocayuva'}]",,,,
1286402967172767751,1286402967172767751,1595537342000,2020-07-23,17:49:02,Hora Padrão de Buenos Aires,786972866558451712,brjunq,BrJunq,,Essa é a China Comunista @EmbaixadaChina #ChinaVirus #China_is_terrorist #ChinaLiedAndPeopleDied #ChinaWillPay #ForaChina pic.twitter.com/dThVrpS5uK,['embaixadachina'],[],[],0,1,0,"['#chinavirus', '#china_is_terrorist', '#chinaliedandpeopledied', '#chinawillpay', '#forachina']",[],https://twitter.com/brjunq/status/1286402967172767751,False,,1,,,,,,,"[{'user_id': '786972866558451712', 'username': 'brjunq'}, {'user_id': '992063308139319296', 'username': 'EmbaixadaChina'}]",,,,
1286391050253238283,1286269019998294019,1595534501000,2020-07-23,17:01:41,Hora Padrão de Buenos Aires,1236769335789699073,israel_jajantei,Israel,,Não quero nada da #ChinaVirus,"['otonidepfederal', 'realdonaldtrump']",[],[],0,0,0,['#chinavirus'],[],https://twitter.com/Israel_JaJantei/status/1286391050253238283,False,,0,,,,,,,"[{'user_id': '1236769335789699073', 'username': 'Israel_JaJantei'}, {'user_id': '330770436', 'username': 'OtoniDepFederal'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,
1286363188691427329,1286363188691427329,1595527858000,2020-07-23,15:10:58,Hora Padrão de Buenos Aires,1230661842294464512,baghinemerson,Emerson BAGHIN,,"#ChinaGoHome #China_is_terrorist #ChinaVirus presidente @jairbolsonaro , a #Friboi não merece, vamos baixar o preço da carne pros brasileiros , vamos deixar de fazer negócios com esses malditos comedores de cachorros.",['jairbolsonaro'],[],[],0,0,1,"['#chinagohome', '#china_is_terrorist', '#chinavirus', '#friboi']",[],https://twitter.com/BaghinEmerson/status/1286363188691427329,False,,0,,,,,,,"[{'user_id': '1230661842294464512', 'username': 'BaghinEmerson'}, {'user_id': '128372940', 'username': 'jairbolsonaro'}]",,,,
1286311326470549505,1285874323446804481,1595515493000,2020-07-23,11:44:53,Hora Padrão de Buenos Aires,3448617916,clau_perl,Paulo Guedes Pistola 🔰,,Quando é que o @jdoriajr vai tomar para darmos os parabéns a ele? 🧐#ChinaVirus,"['ivanmarcos26', 'jdoriajr']",[],[],0,0,1,['#chinavirus'],[],https://twitter.com/clau_perl/status/1286311326470549505,False,,0,,,,,,,"[{'user_id': '3448617916', 'username': 'clau_perl'}, {'user_id': '938249858397409280', 'username': 'IvanMarcos26'}, {'user_id': '64706049', 'username': 'jdoriajr'}]",,,,
1286265578529923074,1286265578529923074,1595504586000,2020-07-23,08:43:06,Hora Padrão de Buenos Aires,122146362,samfranceschini,Samantha Borghoff🇧🇷🇵🇹,,Adorei!! #Trump fecha consulado da #ChinaVirus no Texas👏🏻👏🏻👏🏻✌🇧🇷😎  https://twitter.com/augustosnunes/status/1286258495407489025 …,[],['https://twitter.com/augustosnunes/status/1286258495407489025'],[],0,2,3,"['#trump', '#chinavirus']",[],https://twitter.com/SamFranceschini/status/1286265578529923074,False,https://twitter.com/augustosnunes/status/1286258495407489025,0,,,,,,,"[{'user_id': '122146362', 'username': 'SamFranceschini'}]",,,,
1286264429479436288,1286264429479436288,1595504312000,2020-07-23,08:38:32,Hora Padrão de Buenos Aires,1260159820000366594,schmittmaguida,Maguida Schmitt 2°Conta,,"Agora eles querem Marte também. Será que vão desenvolver algum vírus por lá?

#ChinaVirus",[],[],[],6,4,53,['#chinavirus'],[],https://twitter.com/SchmittMaguida/status/1286264429479436288,False,,0,,,,,,,"[{'user_id': '1260159820000366594', 'username': 'SchmittMaguida'}]",,,,
1286199213081198594,1286199213081198594,1595488763000,2020-07-23,04:19:23,Hora Padrão de Buenos Aires,28365728,simio_pensador,𝕊𝕟𝕒𝕜𝕖,,"Assinem:

 https://www.antiglobalismo.com/ 
#ChinaVirus",[],['https://www.antiglobalismo.com/'],[],0,0,0,['#chinavirus'],[],https://twitter.com/Simio_pensador/status/1286199213081198594,False,,0,,,,,,,"[{'user_id': '28365728', 'username': 'Simio_pensador'}]",,,,
1286179666227757057,1286043433883381760,1595484103000,2020-07-23,03:01:43,Hora Padrão de Buenos Aires,111201062,isadorabolcont,Isadora Bolcont,,"Eita! #DERRETEGLOBO 
Chuva de dislikes
A Globo mamou quantas décadas?
#GloboLixo
#ForaChina
#ChinaVirus
#ForaChina","['gcamarotti', 'cesartralli', 'cristilobo', 'gabeiracombr', 'globonews']",[],[],0,0,0,"['#derreteglobo', '#globolixo', '#forachina', '#chinavirus', '#forachina']",[],https://twitter.com/IsadoraBolcont/status/1286179666227757057,False,,0,,,,,,,"[{'user_id': '111201062', 'username': 'IsadoraBolcont'}, {'user_id': '133008925', 'username': 'gcamarotti'}, {'user_id': '380069148', 'username': 'CesarTralli'}, {'user_id': '46463401', 'username': 'cristilobo'}, {'user_id': '15230805', 'username': 'gabeiracombr'}, {'user_id': '142393421', 'username': 'GloboNews'}]",,,,
1286160550540582913,1286160550540582913,1595479545000,2020-07-23,01:45:45,Hora Padrão de Buenos Aires,41940649,renatocorreiabh,Renato  Correia 🇧🇷👉🎤 📢,,Vocês criaram essa porcaria de vírus e agora aparecem com esse discurso medíocre. PCC regime assassino chinês ! #FreeHongKong #ChinaVirus #VIVATAIWAN #ChinaLiedPeopleDied https://twitter.com/WanmingYang/status/1285746874700398594 …,[],['https://twitter.com/WanmingYang/status/1285746874700398594'],[],0,0,0,"['#freehongkong', '#chinavirus', '#vivataiwan', '#chinaliedpeopledied']",[],https://twitter.com/renatocorreiabh/status/1286160550540582913,False,https://twitter.com/WanmingYang/status/1285746874700398594,0,,,,,,,"[{'user_id': '41940649', 'username': 'renatocorreiabh'}]",,,,
1286127286454976513,1286016561896198144,1595471614000,2020-07-22,23:33:34,Hora Padrão de Buenos Aires,61252543,lagarto_rs,lagarto,,"se está escrito isso deve ser a verdade absoluta universal.
pqp, essa geração criada na era PT está realmente perdida.
não estou questionando o  nº de novos casos (o único ligado ao #ChinaVirus no texto), e sim os óbitos. é bem simples: é só a porra da @SES_RS confirmar se é DE","['dorensbach', 'favaretto_g', 'ses_rs']",[],[],1,0,0,['#chinavirus'],[],https://twitter.com/lagarto_RS/status/1286127286454976513,False,,0,,,,,,,"[{'user_id': '61252543', 'username': 'lagarto_RS'}, {'user_id': '70678918', 'username': 'dorensbach'}, {'user_id': '3333795579', 'username': 'favaretto_g'}, {'user_id': '240193622', 'username': 'SES_RS'}]",,,,
1286125385919483905,1285746874700398594,1595471161000,2020-07-22,23:26:01,Hora Padrão de Buenos Aires,1138407636506959872,igorroberttoo,Igor Roberto 38 🇧🇷🇮🇱🇺🇸,,"Ajudar?
O Brasil comprou!
Vocês por não ter alertado o mundo deveriam pagar por todos os danos econômicos e principalmente, pelas vidas perdidas! #ChinaVirus",['wanmingyang'],[],[],0,0,0,['#chinavirus'],[],https://twitter.com/IgorRoberttoo/status/1286125385919483905,False,,0,,,,,,,"[{'user_id': '1138407636506959872', 'username': 'IgorRoberttoo'}, {'user_id': '4114061121', 'username': 'WanmingYang'}]",,,,
1286108519125716993,1285684554230050817,1595467140000,2020-07-22,22:19:00,Hora Padrão de Buenos Aires,1238381211933913088,qisameme1,Seymour Truly,,"Ummmm...CHINA VIRUS!!!

#ChinaVirus",['saskiapopescu'],[],[],0,0,2,['#chinavirus'],[],https://twitter.com/Qisameme1/status/1286108519125716993,False,,0,,,,,,,"[{'user_id': '1238381211933913088', 'username': 'Qisameme1'}, {'user_id': '26117944', 'username': 'SaskiaPopescu'}]",,,,
1286095114335588352,1286095114335588352,1595463944000,2020-07-22,21:25:44,Hora Padrão de Buenos Aires,970148536737239041,jorgebenny11,PatriotaDiouro1,,"O gov ⁦@jdoriajr⁩ pensa que o paulista é burro só pode,bom pior que muitos vão passar por burro, pq a #ChinaVirus não quer testar no seu povo, e quer usar de cobaia o povo de São Paulo, desperta SP,saudades do nosso governo militar, o pau descia no lombo desse governador  pic.twitter.com/BLS9MdXG2f",['jdoriajr'],[],['https://pbs.twimg.com/media/EdkgsFtXkAEs7IR.jpg'],0,0,1,['#chinavirus'],[],https://twitter.com/jorgebenny11/status/1286095114335588352,False,,0,,,,,,,"[{'user_id': '970148536737239041', 'username': 'jorgebenny11'}, {'user_id': '64706049', 'username': 'jdoriajr'}]",,,,
